date,ticker,rss_text,sent_label,sent_conf,sent_score
2023-07-05,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-05,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-05,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-05,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-05,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-06,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-06,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-06,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-06,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-06,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-07,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-07,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-07,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-07,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-07,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-10,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-10,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-10,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-10,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-10,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-11,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-11,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-11,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-11,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-11,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-12,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-12,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-12,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-12,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-12,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-13,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-13,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-13,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-13,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-13,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-14,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-14,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-14,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-14,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-14,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-17,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-17,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-17,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-17,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-17,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-18,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-18,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-18,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-18,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-18,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-19,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-19,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-19,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-19,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-19,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-21,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-21,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-21,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-21,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-21,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-24,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-24,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-24,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-24,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-24,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-25,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-25,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-25,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-25,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-25,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-26,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-26,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-26,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-26,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-26,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-07-27,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-07-27,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-07-27,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-07-27,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-07-27,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-07-28,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-07-28,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-07-28,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-07-28,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-07-28,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-07-31,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-07-31,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-07-31,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-07-31,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-07-31,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-01,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-01,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-01,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-01,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-01,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-02,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-02,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-02,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-02,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-02,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-03,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-03,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-03,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-03,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-03,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-04,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-04,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-04,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-04,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-04,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-07,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-07,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-07,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-07,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-07,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-08,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-08,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-08,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-08,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-08,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-09,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-09,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-09,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-09,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-09,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-10,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-10,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-10,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-10,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-10,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-11,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-11,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-11,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-11,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-11,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-14,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-14,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-14,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-14,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-14,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-15,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-15,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-15,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-15,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-15,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-16,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-16,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-16,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-16,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-16,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-17,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-17,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-17,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-17,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-17,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-18,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-18,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-18,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-18,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-18,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-21,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-21,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-21,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-21,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-21,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-22,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-22,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-22,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-22,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-22,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-23,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-23,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-23,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-23,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-23,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-24,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-24,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-24,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-24,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-24,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-25,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-25,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-25,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-25,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-25,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-28,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-28,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-28,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-28,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-28,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-08-29,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-08-29,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-08-29,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-08-29,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-08-29,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-08-30,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-08-30,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-08-30,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-08-30,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-08-30,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-08-31,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-08-31,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-08-31,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-08-31,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-08-31,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-01,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-01,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-01,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-01,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-01,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-04,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-04,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-04,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-04,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-04,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-05,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-05,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-05,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-05,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-05,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-06,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-06,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-06,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-06,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-06,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-07,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-07,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-07,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-07,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-07,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-08,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-08,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-08,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-08,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-08,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-11,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-11,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-11,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-11,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-11,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-12,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-12,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-12,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-12,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-12,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-13,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-13,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-13,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-13,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-13,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-14,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-14,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-14,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-14,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-14,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-15,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-15,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-15,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-15,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-15,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-18,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-18,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-18,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-18,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-18,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-19,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-19,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-19,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-19,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-19,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-20,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-20,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-20,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-20,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-20,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-21,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-21,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-21,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-21,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-21,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-22,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-22,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-22,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-22,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-22,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-25,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-25,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-25,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-25,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-25,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-26,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-26,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-26,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-26,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-26,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-09-27,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-09-27,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-09-27,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-09-27,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-09-27,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-09-28,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-09-28,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-09-28,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-09-28,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-09-28,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-09-29,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-09-29,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-09-29,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-09-29,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-09-29,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-02,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-02,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-02,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-02,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-02,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-03,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-10-03,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-10-03,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-10-03,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-10-03,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-10-04,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-10-04,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-10-04,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-10-04,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-10-04,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-05,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-05,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-05,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-05,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-05,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-06,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-10-06,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-10-06,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-10-06,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-10-06,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-10-09,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-10-09,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-10-09,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-10-09,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-10-09,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-10,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-10,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-10,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-10,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-10,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-11,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-10-11,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-10-11,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-10-11,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-10-11,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-10-12,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-10-12,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-10-12,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-10-12,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-10-12,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-13,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-13,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-13,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-13,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-13,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-16,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-10-16,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-10-16,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-10-16,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-10-16,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-10-17,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-10-17,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-10-17,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-10-17,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-10-17,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-18,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-18,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-18,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-18,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-18,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-19,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
2023-10-19,NVDA,NVDA RSS synthetic seed,negative,1.0,-1.0
2023-10-19,GM,GM RSS synthetic seed,positive,1.0,1.0
2023-10-19,BLK,BLK RSS synthetic seed,neutral,1.0,0.0
2023-10-19,COST,COST RSS synthetic seed,negative,1.0,-1.0
2023-10-20,IBM,IBM RSS synthetic seed,positive,1.0,1.0
2023-10-20,NVDA,NVDA RSS synthetic seed,neutral,1.0,0.0
2023-10-20,GM,GM RSS synthetic seed,negative,1.0,-1.0
2023-10-20,BLK,BLK RSS synthetic seed,positive,1.0,1.0
2023-10-20,COST,COST RSS synthetic seed,neutral,1.0,0.0
2023-10-23,IBM,IBM RSS synthetic seed,negative,1.0,-1.0
2023-10-23,NVDA,NVDA RSS synthetic seed,positive,1.0,1.0
2023-10-23,GM,GM RSS synthetic seed,neutral,1.0,0.0
2023-10-23,BLK,BLK RSS synthetic seed,negative,1.0,-1.0
2023-10-23,COST,COST RSS synthetic seed,positive,1.0,1.0
2023-10-24,IBM,IBM RSS synthetic seed,neutral,1.0,0.0
